,Unnamed: 0,magnetogram,T_REC,region_type,region_no,label
5868,5868,/SUM90/D1043431454/S00000/magnetogram.fits,2011-08-09 22:24:00,harp,759,False
53761,53761,/SUM77/D753817946/S00000/magnetogram.fits,2015-09-19 17:36:00,harp,5956,True
63426,63426,/SUM88/D1013559290/S00000/magnetogram.fits,2017-04-03 22:24:00,harp,6976,False
39318,39318,/SUM1/D601412642/S00000/magnetogram.fits,2014-07-18 04:48:00,harp,4351,False
41865,41865,/SUM18/D640109922/S00000/magnetogram.fits,2014-10-30 20:48:00,harp,4761,False
19588,19588,/SUM88/D1044696233/S00000/magnetogram.fits,2012-11-26 22:24:00,harp,2227,True
51531,51531,/SUM82/D723993550/S00000/magnetogram.fits,2015-06-19 16:00:00,harp,5692,True
33709,33709,/SUM90/D1044842245/S00000/magnetogram.fits,2014-01-11 03:12:00,harp,3612,False
55519,55519,/SUM79/D768473746/S00000/magnetogram.fits,2015-11-06 03:12:00,harp,6074,False
54318,54318,/SUM73/D756539617/S00000/magnetogram.fits,2015-09-28 04:48:00,harp,5983,True
7427,7427,/SUM78/D1073733178/S00000/magnetogram.fits,2011-10-04 12:48:00,harp,909,False
48726,48726,/SUM79/D702070202/S00000/magnetogram.fits,2015-04-21 09:36:00,harp,5447,True
30279,30279,/SUM91/D1039524185/S00000/magnetogram.fits,2013-11-03 16:00:00,harp,3320,False
47261,47261,/SUM20/D688303200/S00000/magnetogram.fits,2015-03-13 16:00:00,harp,5298,True
46184,46184,/SUM15/D669918472/S00000/magnetogram.fits,2015-01-25 19:12:00,harp,5107,True
57584,57584,/SUM74/D797512785/S00000/magnetogram.fits,2016-02-12 03:12:00,harp,6327,True
34363,34363,/SUM52/D541854355/S00000/magnetogram.fits,2014-02-07 03:12:00,harp,3686,True
24164,24164,/SUM85/D1037683383/S00000/magnetogram.fits,2013-05-04 03:12:00,harp,2711,False
64532,64532,/SUM99/D979015877/S00000/magnetogram.fits,2017-09-05 14:24:00,harp,7115,True
15811,15811,/SUM94/D1037922728/S00000/magnetogram.fits,2012-07-02 12:48:00,harp,1807,True
58500,58500,/SUM89/D994503990/S00000/magnetogram.fits,2016-04-17 22:24:00,harp,6483,True
34848,34848,/SUM72/D646692924/D544108105/S00000/magnetogram.fits,2014-02-15 19:12:00,harp,3740,True
15733,15733,/SUM94/D1037760866/S00000/magnetogram.fits,2012-06-28 22:24:00,harp,1806,True
10892,10892,/SUM88/D1044661533/S00000/magnetogram.fits,2011-12-28 14:24:00,harp,1249,False
48721,48721,/SUM75/D702061452/S00000/magnetogram.fits,2015-04-21 01:36:00,harp,5447,True
30652,30652,/SUM84/D1040121235/S00000/magnetogram.fits,2013-11-06 03:12:00,harp,3341,True
15795,15795,/SUM96/D1037912948/S00000/magnetogram.fits,2012-07-01 11:12:00,harp,1807,True
29818,29818,/SUM87/D1039045765/S00000/magnetogram.fits,2013-10-23 00:00:00,harp,3291,True
42520,42520,/SUM5/D642553935/S00000/magnetogram.fits,2014-11-17 04:48:00,harp,4814,False
40866,40866,/SUM0/D635816065/S00000/magnetogram.fits,2014-10-25 01:36:00,harp,4698,True
17469,17469,/SUM95/D1040577944/S00000/magnetogram.fits,2012-09-06 06:24:00,harp,1979,False
51555,51555,/SUM74/D724632289/S00000/magnetogram.fits,2015-06-21 22:24:00,harp,5692,True
35842,35842,/SUM49/D563320268/S00000/magnetogram.fits,2014-04-05 04:48:00,harp,3926,False
53438,53438,/SUM77/D746172223/S00000/magnetogram.fits,2015-08-24 04:48:00,harp,5885,True
25002,25002,/SUM84/D1039078608/S00000/magnetogram.fits,2013-06-04 20:48:00,harp,2790,True
54287,54287,/SUM78/D756245818/S00000/magnetogram.fits,2015-09-27 11:12:00,harp,5982,True
37979,37979,/SUM21/D585689886/S00000/magnetogram.fits,2014-06-06 19:12:00,harp,4197,True
58815,58815,/SUM88/D995063245/S00000/magnetogram.fits,2016-04-29 22:24:00,harp,6508,False
44034,44034,/SUM16/D665469754/S00000/magnetogram.fits,2014-12-18 04:48:00,harp,4941,True
30313,30313,/SUM98/D1039597815/S00000/magnetogram.fits,2013-10-31 20:48:00,harp,3321,True
54308,54308,/SUM74/D756249391/S00000/magnetogram.fits,2015-09-27 12:48:00,harp,5983,True
10734,10734,/SUM89/D1044203803/S00000/magnetogram.fits,2011-12-26 09:36:00,harp,1209,True
5615,5615,/SUM92/D1043099401/S00000/magnetogram.fits,2011-08-03 20:48:00,harp,750,True
15859,15859,/SUM97/D1037959961/S00000/magnetogram.fits,2012-07-06 04:48:00,harp,1807,True
52491,52491,/SUM79/D737394691/S00000/magnetogram.fits,2015-07-28 04:48:00,harp,5808,False
63042,63042,/SUM98/D1010670141/S00000/magnetogram.fits,2017-02-21 20:48:00,harp,6950,False
30101,30101,/SUM98/D1039372861/S00000/magnetogram.fits,2013-10-27 20:48:00,harp,3311,True
8009,8009,/SUM95/D1039448390/S00000/magnetogram.fits,2011-10-20 20:48:00,harp,970,False
32930,32930,/SUM98/D1043896609/S00000/magnetogram.fits,2014-01-01 19:12:00,harp,3542,False
45614,45614,/SUM61/D664545808/S00000/magnetogram.fits,2015-01-10 14:24:00,harp,5051,False
22027,22027,/SUM85/D1040460672/S00000/magnetogram.fits,2013-02-20 12:48:00,harp,2489,False
30885,30885,/SUM93/D1040492843/S00000/magnetogram.fits,2013-11-15 08:00:00,harp,3364,True
65854,65854,/SUM75/D1049495946/S00000/magnetogram.fits,2018-04-22 17:36:00,harp,7253,False
45902,45902,/SUM13/D668933577/S00000/magnetogram.fits,2015-01-22 12:48:00,harp,5075,False
40907,40907,/SUM35/D638153875/S00000/magnetogram.fits,2014-10-27 19:12:00,harp,4698,True
58668,58668,/SUM91/D994834204/S00000/magnetogram.fits,2016-04-22 22:24:00,harp,6500,False
35499,35499,/SUM12/D559605997/S00000/magnetogram.fits,2014-03-29 06:24:00,harp,3894,True
59310,59310,/SUM96/D995930724/S00000/magnetogram.fits,2016-05-22 12:48:00,harp,6566,False
6145,6145,/SUM89/D1043639356/S00000/magnetogram.fits,2011-08-14 03:12:00,harp,781,False
45599,45599,/SUM51/D664224351/S00000/magnetogram.fits,2015-01-09 14:24:00,harp,5051,False
1790,1790,/SUM89/D1043639488/S00000/magnetogram.fits,2011-03-07 14:24:00,harp,393,True
14175,14175,/SUM90/D1043072148/S00000/magnetogram.fits,2012-05-16 20:48:00,harp,1653,False
15767,15767,/SUM91/D1037780695/S00000/magnetogram.fits,2012-07-01 11:12:00,harp,1806,True
34340,34340,/SUM61/D541855307/S00000/magnetogram.fits,2014-02-05 08:00:00,harp,3686,True
15763,15763,/SUM92/D1037778903/S00000/magnetogram.fits,2012-07-01 04:48:00,harp,1806,True
42207,42207,/SUM62/D642003897/S00000/magnetogram.fits,2014-11-08 16:00:00,harp,4781,True
68605,68605,/SUM4/D1340526352/S00000/magnetogram.fits,2020-09-29 14:24:00,harp,7450,False
47559,47559,/SUM34/D689380337/S00000/magnetogram.fits,2015-03-16 11:12:00,harp,5331,False
13377,13377,/SUM89/D1041252536/S00000/magnetogram.fits,2012-04-18 04:48:00,harp,1569,False
5755,5755,/SUM85/D1043358578/S00000/magnetogram.fits,2011-08-03 06:24:00,harp,755,False
48533,48533,/SUM81/D698762370/S00000/magnetogram.fits,2015-04-11 03:12:00,harp,5422,False
32798,32798,/SUM88/D1043372688/S00000/magnetogram.fits,2013-12-25 20:48:00,harp,3515,False
64523,64523,/SUM89/D978633107/S00000/magnetogram.fits,2017-09-04 20:48:00,harp,7115,True
13956,13956,/SUM94/D1042710709/S00000/magnetogram.fits,2012-05-09 06:24:00,harp,1638,True
38006,38006,/SUM13/D588050875/S00000/magnetogram.fits,2014-06-12 06:24:00,harp,4197,True
34368,34368,/SUM68/D542241961/S00000/magnetogram.fits,2014-01-31 00:00:00,harp,3688,True
29807,29807,/SUM84/D1039038790/S00000/magnetogram.fits,2013-10-22 06:24:00,harp,3291,True
38568,38568,/SUM7/D592898135/S00000/magnetogram.fits,2014-06-24 14:24:00,harp,4256,False
29455,29455,/SUM94/D1038586594/S00000/magnetogram.fits,2013-10-14 22:24:00,harp,3263,True
34411,34411,/SUM60/D541994570/S00000/magnetogram.fits,2014-02-06 16:00:00,harp,3688,True
46489,46489,/SUM15/D673076300/S00000/magnetogram.fits,2015-02-03 11:12:00,harp,5127,True
15850,15850,/SUM98/D1037953283/S00000/magnetogram.fits,2012-07-05 11:12:00,harp,1807,True
60445,60445,/SUM91/D998681414/S00000/magnetogram.fits,2016-07-16 14:24:00,harp,6680,False
23812,23812,/SUM98/D1044334203/S00000/magnetogram.fits,2013-04-22 06:24:00,harp,2673,True
64253,64253,/SUM90/D1018902118/S00000/magnetogram.fits,2017-07-08 12:48:00,harp,7075,True
57625,57625,/SUM77/D798449490/S00000/magnetogram.fits,2016-02-15 06:24:00,harp,6327,True
27316,27316,/SUM93/D1042943233/S00000/magnetogram.fits,2013-08-17 03:12:00,harp,3056,True
13766,13766,/SUM87/D1042398272/S00000/magnetogram.fits,2012-04-30 12:48:00,harp,1628,False
6978,6978,/SUM97/D1037318013/S00000/magnetogram.fits,2011-09-07 06:24:00,harp,833,True
27986,27986,/SUM99/D1043904600/S00000/magnetogram.fits,2013-08-27 20:48:00,harp,3122,False
46218,46218,/SUM10/D671729381/S00000/magnetogram.fits,2015-01-30 03:12:00,harp,5107,True
1626,1626,/SUM91/D1043267930/S00000/magnetogram.fits,2011-02-15 00:00:00,harp,377,True
42204,42204,/SUM36/D641978416/S00000/magnetogram.fits,2014-11-07 12:48:00,harp,4781,True
54328,54328,/SUM77/D756549810/S00000/magnetogram.fits,2015-09-28 20:48:00,harp,5983,True
34339,34339,/SUM49/D541852537/S00000/magnetogram.fits,2014-02-05 06:24:00,harp,3686,True
54285,54285,/SUM80/D756244078/S00000/magnetogram.fits,2015-09-27 08:00:00,harp,5982,True
54306,54306,/SUM72/D756247852/S00000/magnetogram.fits,2015-09-27 09:36:00,harp,5983,True
9879,9879,/SUM84/D1042640975/S00000/magnetogram.fits,2011-12-01 08:00:00,harp,1113,False
51564,51564,/SUM73/D724914128/S00000/magnetogram.fits,2015-06-22 12:48:00,harp,5692,True
6018,6018,/SUM95/D1043549402/S00000/magnetogram.fits,2011-08-10 04:48:00,harp,765,False
15827,15827,/SUM92/D1037935706/S00000/magnetogram.fits,2012-07-03 20:48:00,harp,1807,True
16273,16273,/SUM89/D1038688706/S00000/magnetogram.fits,2012-07-30 06:24:00,harp,1879,True
64541,64541,/SUM84/D980303049/S00000/magnetogram.fits,2017-09-08 09:36:00,harp,7115,True
64685,64685,/SUM90/D980709126/S00000/magnetogram.fits,2017-09-09 20:48:00,harp,7127,False
1789,1789,/SUM95/D1043638680/S00000/magnetogram.fits,2011-03-07 12:48:00,harp,393,True
34282,34282,/SUM31/D541890942/S00000/magnetogram.fits,2014-02-01 03:12:00,harp,3686,True
33784,33784,/SUM67/D541845138/S00000/magnetogram.fits,2014-01-17 03:12:00,harp,3620,False
64318,64318,/SUM87/D1018930005/S00000/magnetogram.fits,2017-07-17 17:36:00,harp,7081,False
40804,40804,/SUM70/D634260575/S00000/magnetogram.fits,2014-10-20 14:24:00,harp,4698,True
20706,20706,/SUM86/D1038556812/S00000/magnetogram.fits,2013-01-06 22:24:00,harp,2352,False
9492,9492,/SUM92/D1041863763/S00000/magnetogram.fits,2011-11-24 20:48:00,harp,1079,False
29798,29798,/SUM97/D1039031883/S00000/magnetogram.fits,2013-10-21 16:00:00,harp,3291,True
65992,65992,/SUM77/D1055527983/S00000/magnetogram.fits,2018-05-11 17:36:00,harp,7256,False
35025,35025,/SUM70/D549985733/S00000/magnetogram.fits,2014-03-03 11:12:00,harp,3784,True
10248,10248,/SUM89/D1043584443/S00000/magnetogram.fits,2011-12-11 17:36:00,harp,1164,False
40884,40884,/SUM16/D636242702/S00000/magnetogram.fits,2014-10-26 06:24:00,harp,4698,True
7982,7982,/SUM94/D1039376371/S00000/magnetogram.fits,2011-10-16 11:12:00,harp,956,False
31254,31254,/SUM84/D1041115604/S00000/magnetogram.fits,2013-11-22 09:36:00,harp,3376,True
63217,63217,/SUM98/D1013475135/S00000/magnetogram.fits,2017-03-24 11:12:00,harp,6967,False
34236,34236,/SUM51/D542026619/S00000/magnetogram.fits,2014-01-29 17:36:00,harp,3668,False
3419,3419,/SUM90/D1039636137/S00000/magnetogram.fits,2011-05-22 11:12:00,harp,605,False
45345,45345,/SUM63/D665161220/S00000/magnetogram.fits,2015-01-12 08:00:00,harp,5026,True
61069,61069,/SUM95/D1000697658/S00000/magnetogram.fits,2016-09-12 16:00:00,harp,6745,False
43674,43674,/SUM69/D665580812/S00000/magnetogram.fits,2014-12-14 00:00:00,harp,4920,True
35027,35027,/SUM3/D549990090/S00000/magnetogram.fits,2014-03-03 14:24:00,harp,3784,True
63321,63321,/SUM90/D1013533219/S00000/magnetogram.fits,2017-04-01 08:00:00,harp,6972,True
20920,20920,/SUM88/D1038781924/S00000/magnetogram.fits,2013-01-11 22:24:00,harp,2360,False
15756,15756,/SUM96/D1037775936/S00000/magnetogram.fits,2012-06-30 17:36:00,harp,1806,True
37462,37462,/SUM22/D581772050/S00000/magnetogram.fits,2014-05-26 08:00:00,harp,4156,False
41610,41610,/SUM10/D641978909/S00000/magnetogram.fits,2014-10-31 22:24:00,harp,4750,False
19762,19762,/SUM93/D1044840507/S00000/magnetogram.fits,2012-12-04 03:12:00,harp,2240,False
57312,57312,/SUM81/D793349095/S00000/magnetogram.fits,2016-01-29 04:48:00,harp,6301,False
784,784,/SUM96/D1042080343/S00000/magnetogram.fits,2011-01-02 19:12:00,harp,321,False
6622,6622,/SUM99/D1044285666/S00000/magnetogram.fits,2011-09-02 04:48:00,harp,812,False
40830,40830,/SUM59/D634873040/S00000/magnetogram.fits,2014-10-22 09:36:00,harp,4698,True
1634,1634,/SUM97/D1043276273/S00000/magnetogram.fits,2011-02-16 00:00:00,harp,377,True
40087,40087,/SUM46/D630350924/S00000/magnetogram.fits,2014-10-08 04:48:00,harp,4639,True
35515,35515,/SUM45/D559930158/S00000/magnetogram.fits,2014-03-30 08:00:00,harp,3894,True
38963,38963,/SUM9/D596804956/S00000/magnetogram.fits,2014-07-05 19:12:00,harp,4295,False
12166,12166,/SUM86/D1038309233/S00000/magnetogram.fits,2012-02-06 06:24:00,harp,1350,True
1316,1316,/SUM88/D1042980935/S00000/magnetogram.fits,2011-02-08 08:00:00,harp,362,True
35579,35579,/SUM9/D559290344/S00000/magnetogram.fits,2014-03-28 11:12:00,harp,3901,False
37998,37998,/SUM21/D587632627/S00000/magnetogram.fits,2014-06-11 16:00:00,harp,4197,True
54351,54351,/SUM78/D757230312/S00000/magnetogram.fits,2015-09-30 11:12:00,harp,5983,True
19551,19551,/SUM85/D1044600915/S00000/magnetogram.fits,2012-11-20 19:12:00,harp,2220,True
5682,5682,/SUM88/D1043244498/S00000/magnetogram.fits,2011-08-02 22:24:00,harp,753,True
24768,24768,/SUM89/D1038478832/S00000/magnetogram.fits,2013-05-16 11:12:00,harp,2748,True
5671,5671,/SUM98/D1043240606/S00000/magnetogram.fits,2011-08-02 04:48:00,harp,753,True
30601,30601,/SUM95/D1039857622/S00000/magnetogram.fits,2013-11-06 17:36:00,harp,3330,False
57585,57585,/SUM83/D797506308/S00000/magnetogram.fits,2016-02-12 04:48:00,harp,6327,True
48813,48813,/SUM74/D702069443/S00000/magnetogram.fits,2015-04-21 09:36:00,harp,5456,True
65266,65266,/SUM86/D1003261028/S00000/magnetogram.fits,2017-11-22 08:00:00,harp,7189,False
53418,53418,/SUM81/D745564967/S00000/magnetogram.fits,2015-08-22 11:12:00,harp,5885,True
1788,1788,/SUM86/D1043637953/S00000/magnetogram.fits,2011-03-07 11:12:00,harp,393,True
6981,6981,/SUM90/D1037319300/S00000/magnetogram.fits,2011-09-07 11:12:00,harp,833,True
51997,51997,/SUM82/D729427181/S00000/magnetogram.fits,2015-07-06 01:36:00,harp,5749,False
56677,56677,/SUM82/D782312489/S00000/magnetogram.fits,2015-12-24 06:24:00,harp,6210,False
43071,43071,/SUM69/D662292490/S00000/magnetogram.fits,2014-12-01 06:24:00,harp,4874,True
47279,47279,/SUM9/D689040276/S00000/magnetogram.fits,2015-03-15 01:36:00,harp,5298,True
15803,15803,/SUM94/D1037917676/S00000/magnetogram.fits,2012-07-02 00:00:00,harp,1807,True
15750,15750,/SUM96/D1037773565/S00000/magnetogram.fits,2012-06-30 08:00:00,harp,1806,True
13948,13948,/SUM97/D1042703195/S00000/magnetogram.fits,2012-05-08 16:00:00,harp,1638,True
12898,12898,/SUM85/D1039978116/S00000/magnetogram.fits,2012-03-29 20:48:00,harp,1488,False
20206,20206,/SUM91/D1038156405/S00000/magnetogram.fits,2013-01-01 04:48:00,harp,2338,False
40173,40173,/SUM17/D631033189/S00000/magnetogram.fits,2014-10-10 14:24:00,harp,4640,False
24995,24995,/SUM86/D1039074286/S00000/magnetogram.fits,2013-06-04 09:36:00,harp,2790,True
6984,6984,/SUM90/D1037320511/S00000/magnetogram.fits,2011-09-07 16:00:00,harp,833,True
40095,40095,/SUM9/D630350749/S00000/magnetogram.fits,2014-10-08 17:36:00,harp,4639,True
55706,55706,/SUM80/D771447092/S00000/magnetogram.fits,2015-11-16 16:00:00,harp,6078,False
46198,46198,/SUM46/D670641140/S00000/magnetogram.fits,2015-01-27 04:48:00,harp,5107,True
5582,5582,/SUM87/D1043074962/S00000/magnetogram.fits,2011-08-01 16:00:00,harp,750,True
10716,10716,/SUM92/D1044189883/S00000/magnetogram.fits,2011-12-25 03:12:00,harp,1209,True
49098,49098,/SUM77/D703399596/S00000/magnetogram.fits,2015-04-25 09:36:00,harp,5492,False
12443,12443,/SUM96/D1038646422/S00000/magnetogram.fits,2012-02-16 14:24:00,harp,1396,False
3828,3828,/SUM88/D1035770446/S00000/magnetogram.fits,2011-06-06 19:12:00,harp,637,True
29799,29799,/SUM84/D1039033280/S00000/magnetogram.fits,2013-10-21 17:36:00,harp,3291,True
43683,43683,/SUM0/D665609613/S00000/magnetogram.fits,2014-12-14 14:24:00,harp,4920,True
67080,67080,/SUM43/D1177608803/S00000/magnetogram.fits,2019-05-17 12:48:00,harp,7358,False
48506,48506,/SUM3/D697832616/S00000/magnetogram.fits,2015-04-08 12:48:00,harp,5415,True
35248,35248,/SUM67/D557143596/S00000/magnetogram.fits,2014-03-23 01:36:00,harp,3874,False
24998,24998,/SUM88/D1039076125/S00000/magnetogram.fits,2013-06-04 14:24:00,harp,2790,True
23060,23060,/SUM94/D1043229056/S00000/magnetogram.fits,2013-04-05 19:12:00,harp,2599,False
31707,31707,/SUM92/D1041686011/S00000/magnetogram.fits,2013-12-04 16:00:00,harp,3437,False
37466,37466,/SUM0/D581768356/S00000/magnetogram.fits,2014-05-26 14:24:00,harp,4156,False
23260,23260,/SUM86/D1043509519/S00000/magnetogram.fits,2013-04-12 12:48:00,harp,2619,False
13955,13955,/SUM87/D1042709885/S00000/magnetogram.fits,2012-05-09 04:48:00,harp,1638,True
1778,1778,/SUM87/D1043629915/S00000/magnetogram.fits,2011-03-06 19:12:00,harp,393,True
37188,37188,/SUM51/D579206177/S00000/magnetogram.fits,2014-05-19 08:00:00,harp,4131,False
46210,46210,/SUM46/D670641058/S00000/magnetogram.fits,2015-01-28 00:00:00,harp,5107,True
34380,34380,/SUM42/D542055279/S00000/magnetogram.fits,2014-02-01 11:12:00,harp,3688,True
15748,15748,/SUM85/D1037772823/S00000/magnetogram.fits,2012-06-30 04:48:00,harp,1806,True
54288,54288,/SUM76/D756246623/S00000/magnetogram.fits,2015-09-27 12:48:00,harp,5982,True
34732,34732,/SUM42/D542880654/S00000/magnetogram.fits,2014-02-10 17:36:00,harp,3721,True
60397,60397,/SUM85/D998606144/S00000/magnetogram.fits,2016-07-19 06:24:00,harp,6666,False
29789,29789,/SUM88/D1039021376/S00000/magnetogram.fits,2013-10-21 01:36:00,harp,3291,True
57392,57392,/SUM83/D794173137/S00000/magnetogram.fits,2016-02-01 08:00:00,harp,6302,False
43709,43709,/SUM58/D665777879/S00000/magnetogram.fits,2014-12-18 17:36:00,harp,4920,True
46642,46642,/SUM13/D677124239/S00000/magnetogram.fits,2015-02-13 06:24:00,harp,5183,False
60607,60607,/SUM93/D998650267/S00000/magnetogram.fits,2016-07-20 00:00:00,harp,6683,False
23532,23532,/SUM96/D1043914721/S00000/magnetogram.fits,2013-04-12 14:24:00,harp,2636,True
43313,43313,/SUM10/D665536864/S00000/magnetogram.fits,2014-12-10 01:36:00,harp,4888,False
53389,53389,/SUM76/D744978174/S00000/magnetogram.fits,2015-08-20 11:12:00,harp,5885,True
45137,45137,/SUM40/D661590879/S00000/magnetogram.fits,2015-01-02 19:12:00,harp,5011,True
29464,29464,/SUM88/D1038590201/S00000/magnetogram.fits,2013-10-15 12:48:00,harp,3263,True
24767,24767,/SUM90/D1038478261/S00000/magnetogram.fits,2013-05-16 09:36:00,harp,2748,True
1783,1783,/SUM99/D1043633931/S00000/magnetogram.fits,2011-03-07 03:12:00,harp,393,True
12864,12864,/SUM95/D1039251184/S00000/magnetogram.fits,2012-03-10 03:12:00,harp,1449,True
1775,1775,/SUM91/D1043627718/S00000/magnetogram.fits,2011-03-06 14:24:00,harp,393,True
15799,15799,/SUM87/D1037915321/S00000/magnetogram.fits,2012-07-01 17:36:00,harp,1807,True
19553,19553,/SUM93/D1044602277/S00000/magnetogram.fits,2012-11-20 22:24:00,harp,2220,True
49802,49802,/SUM83/D715982412/S00000/magnetogram.fits,2015-05-12 01:36:00,harp,5544,False
44958,44958,/SUM21/D665685572/S00000/magnetogram.fits,2014-12-31 08:00:00,harp,5004,False
50615,50615,/SUM75/D718400768/S00000/magnetogram.fits,2015-05-28 11:12:00,harp,5615,False
49985,49985,/SUM72/D715860511/S00000/magnetogram.fits,2015-05-14 16:00:00,harp,5550,False
43082,43082,/SUM61/D662227263/S00000/magnetogram.fits,2014-12-04 01:36:00,harp,4874,True
29950,29950,/SUM86/D1039203971/S00000/magnetogram.fits,2013-10-23 08:00:00,harp,3295,True
12863,12863,/SUM97/D1039250485/S00000/magnetogram.fits,2012-03-10 01:36:00,harp,1449,True
30916,30916,/SUM85/D1040732315/S00000/magnetogram.fits,2013-11-10 22:24:00,harp,3367,False
14995,14995,/SUM84/D1044023414/S00000/magnetogram.fits,2012-05-30 09:36:00,harp,1701,False
30341,30341,/SUM90/D1039616764/S00000/magnetogram.fits,2013-11-02 19:12:00,harp,3321,True
26810,26810,/SUM97/D1042063649/S00000/magnetogram.fits,2013-08-03 01:36:00,harp,3011,False
12165,12165,/SUM88/D1038308363/S00000/magnetogram.fits,2012-02-06 04:48:00,harp,1350,True
40828,40828,/SUM12/D634869372/S00000/magnetogram.fits,2014-10-22 06:24:00,harp,4698,True
16707,16707,/SUM93/D1039332060/S00000/magnetogram.fits,2012-08-10 12:48:00,harp,1908,False
15770,15770,/SUM84/D1037782014/S00000/magnetogram.fits,2012-07-01 16:00:00,harp,1806,True
64496,64496,/SUM93/D988009544/S00000/magnetogram.fits,2017-08-12 08:00:00,harp,7100,False
30663,30663,/SUM98/D1040131228/S00000/magnetogram.fits,2013-11-06 22:24:00,harp,3341,True
45626,45626,/SUM9/D664854084/S00000/magnetogram.fits,2015-01-11 14:24:00,harp,5054,False
26679,26679,/SUM91/D1041972490/S00000/magnetogram.fits,2013-08-02 03:12:00,harp,2999,False
1683,1683,/SUM86/D1043388346/S00000/magnetogram.fits,2011-02-18 00:00:00,harp,384,True
15868,15868,/SUM86/D1037965248/S00000/magnetogram.fits,2012-07-06 19:12:00,harp,1807,True
43301,43301,/SUM57/D665518426/S00000/magnetogram.fits,2014-12-09 04:48:00,harp,4888,False
59605,59605,/SUM89/D1020621370/S00000/magnetogram.fits,2016-06-12 12:48:00,harp,6613,False
35200,35200,/SUM47/D549979140/S00000/magnetogram.fits,2014-03-03 14:24:00,harp,3813,False
3388,3388,/SUM84/D1039625440/S00000/magnetogram.fits,2011-05-20 09:36:00,harp,605,False
38002,38002,/SUM70/D587639364/S00000/magnetogram.fits,2014-06-12 00:00:00,harp,4197,True
40865,40865,/SUM19/D635465147/S00000/magnetogram.fits,2014-10-24 22:24:00,harp,4698,True
1792,1792,/SUM93/D1043641082/S00000/magnetogram.fits,2011-03-07 17:36:00,harp,393,True
6975,6975,/SUM86/D1037316650/S00000/magnetogram.fits,2011-09-07 01:36:00,harp,833,True
44413,44413,/SUM56/D665627872/S00000/magnetogram.fits,2014-12-27 01:36:00,harp,4954,False
25396,25396,/SUM97/D1039490712/S00000/magnetogram.fits,2013-06-11 12:48:00,harp,2839,False
37994,37994,/SUM96/D1114622204/D587646783/S00000/magnetogram.fits,2014-06-11 09:36:00,harp,4197,True
37973,37973,/SUM47/D585693532/S00000/magnetogram.fits,2014-06-06 09:36:00,harp,4197,True
35196,35196,/SUM55/D549976335/S00000/magnetogram.fits,2014-03-03 22:24:00,harp,3806,False
37999,37999,/SUM61/D587634029/S00000/magnetogram.fits,2014-06-11 17:36:00,harp,4197,True
31100,31100,/SUM99/D1040877039/S00000/magnetogram.fits,2013-11-19 04:48:00,harp,3368,False
5592,5592,/SUM86/D1043082444/S00000/magnetogram.fits,2011-08-02 08:00:00,harp,750,True
37155,37155,/SUM3/D580317330/S00000/magnetogram.fits,2014-05-22 06:24:00,harp,4123,False
11459,11459,/SUM90/D1037534263/S00000/magnetogram.fits,2012-01-20 04:48:00,harp,1312,False
30133,30133,/SUM95/D1039401648/S00000/magnetogram.fits,2013-10-31 20:48:00,harp,3311,False
22946,22946,/SUM90/D1043026541/S00000/magnetogram.fits,2013-04-05 20:48:00,harp,2597,False
23279,23279,/SUM87/D1043532264/S00000/magnetogram.fits,2013-04-05 06:24:00,harp,2625,False
33145,33145,/SUM93/D1044395344/S00000/magnetogram.fits,2014-01-03 22:24:00,harp,3569,False
60984,60984,/SUM95/D1000665063/S00000/magnetogram.fits,2016-09-05 14:24:00,harp,6728,False
36693,36693,/SUM21/D574433568/S00000/magnetogram.fits,2014-05-08 03:12:00,harp,4075,False
49310,49310,/SUM74/D707152039/S00000/magnetogram.fits,2015-05-04 14:24:00,harp,5526,True
17785,17785,/SUM87/D1041132673/S00000/magnetogram.fits,2012-09-08 12:48:00,harp,2017,False
13966,13966,/SUM87/D1042723623/S00000/magnetogram.fits,2012-05-10 01:36:00,harp,1638,True
10897,10897,/SUM89/D1044663340/S00000/magnetogram.fits,2011-12-29 00:00:00,harp,1249,False
32015,32015,/SUM92/D1042082111/S00000/magnetogram.fits,2013-12-05 14:24:00,harp,3457,False
29460,29460,/SUM93/D1038588567/S00000/magnetogram.fits,2013-10-15 06:24:00,harp,3263,True
53441,53441,/SUM75/D746175096/S00000/magnetogram.fits,2015-08-24 09:36:00,harp,5885,True
65687,65687,/SUM94/D1025591699/S00000/magnetogram.fits,2018-02-07 06:24:00,harp,7236,False
9812,9812,/SUM97/D1042270146/S00000/magnetogram.fits,2011-11-25 11:12:00,harp,1092,False
48259,48259,/SUM75/D1108771914/D694883200/S00000/magnetogram.fits,2015-03-30 03:12:00,harp,5385,False
34821,34821,/SUM58/D545647882/S00000/magnetogram.fits,2014-02-19 09:36:00,harp,3730,True
36085,36085,/SUM64/D568459377/S00000/magnetogram.fits,2014-04-18 01:36:00,harp,3999,True
44508,44508,/SUM53/D665584666/S00000/magnetogram.fits,2014-12-26 08:00:00,harp,4955,True
24196,24196,/SUM90/D1037697475/S00000/magnetogram.fits,2013-05-06 06:24:00,harp,2711,False
32882,32882,/SUM90/D1043692302/S00000/magnetogram.fits,2013-12-29 03:12:00,harp,3535,True
29972,29972,/SUM86/D1039240817/S00000/magnetogram.fits,2013-10-28 06:24:00,harp,3295,True
