,Unnamed: 0,magnetogram,T_REC,region_type,region_no,label
65249,65249,/SUM85/D1003004273/S00000/magnetogram.fits,2017-11-21 03:12:00,harp,7189,False
4524,4524,/SUM96/D1041491719/S00000/magnetogram.fits,2011-06-30 00:00:00,harp,684,False
45158,45158,/SUM16/D662401208/S00000/magnetogram.fits,2015-01-04 09:36:00,harp,5011,True
44033,44033,/SUM19/D665467266/S00000/magnetogram.fits,2014-12-18 03:12:00,harp,4941,True
64709,64709,/SUM90/D981479216/S00000/magnetogram.fits,2017-09-11 11:12:00,harp,7127,False
15865,15865,/SUM99/D1037963524/S00000/magnetogram.fits,2012-07-06 14:24:00,harp,1807,True
17019,17019,/SUM92/D1039742680/S00000/magnetogram.fits,2012-08-27 03:12:00,harp,1946,False
10729,10729,/SUM86/D1044198215/S00000/magnetogram.fits,2011-12-26 01:36:00,harp,1209,True
7001,7001,/SUM96/D1037335398/S00000/magnetogram.fits,2011-09-08 22:24:00,harp,833,True
24092,24092,/SUM85/D1037445027/S00000/magnetogram.fits,2013-05-01 11:12:00,harp,2693,True
67204,67204,/SUM40/D1210706232/S00000/magnetogram.fits,2019-08-06 17:36:00,harp,7381,False
35490,35490,/SUM58/D559280245/S00000/magnetogram.fits,2014-03-28 16:00:00,harp,3894,True
30664,30664,/SUM85/D1040132138/S00000/magnetogram.fits,2013-11-07 00:00:00,harp,3341,True
36419,36419,/SUM7/D568450264/S00000/magnetogram.fits,2014-04-21 00:00:00,harp,4040,False
43718,43718,/SUM36/D665790691/S00000/magnetogram.fits,2014-12-19 08:00:00,harp,4920,True
51346,51346,/SUM76/D723994290/S00000/magnetogram.fits,2015-06-19 01:36:00,harp,5677,False
61863,61863,/SUM96/D1006915683/S00000/magnetogram.fits,2016-11-09 06:24:00,harp,6831,False
51530,51530,/SUM83/D724001661/S00000/magnetogram.fits,2015-06-19 14:24:00,harp,5692,True
53411,53411,/SUM83/D745291091/S00000/magnetogram.fits,2015-08-22 00:00:00,harp,5885,True
772,772,/SUM89/D1042073392/S00000/magnetogram.fits,2011-01-02 00:00:00,harp,321,False
5614,5614,/SUM98/D1043098767/S00000/magnetogram.fits,2011-08-03 19:12:00,harp,750,True
753,753,/SUM98/D1042063327/S00000/magnetogram.fits,2010-12-31 17:36:00,harp,321,False
11408,11408,/SUM99/D1037500547/S00000/magnetogram.fits,2012-01-15 11:12:00,harp,1312,False
15455,15455,/SUM88/D1044680129/S00000/magnetogram.fits,2012-06-10 06:24:00,harp,1744,False
40821,40821,/SUM16/D634577708/S00000/magnetogram.fits,2014-10-21 19:12:00,harp,4698,True
5408,5408,/SUM85/D1042779582/S00000/magnetogram.fits,2011-07-25 20:48:00,harp,744,False
10374,10374,/SUM98/D1043719953/S00000/magnetogram.fits,2011-12-16 12:48:00,harp,1168,False
20973,20973,/SUM85/D1038882044/S00000/magnetogram.fits,2013-01-12 22:24:00,harp,2362,True
25034,25034,/SUM96/D1039174504/S00000/magnetogram.fits,2013-05-31 09:36:00,harp,2809,True
23396,23396,/SUM86/D1043607983/S00000/magnetogram.fits,2013-04-04 22:24:00,harp,2626,False
43058,43058,/SUM67/D662266629/S00000/magnetogram.fits,2014-11-30 09:36:00,harp,4874,True
43709,43709,/SUM58/D665777879/S00000/magnetogram.fits,2014-12-18 17:36:00,harp,4920,True
32005,32005,/SUM84/D1042015053/S00000/magnetogram.fits,2013-12-09 17:36:00,harp,3448,False
35866,35866,/SUM51/D563300674/S00000/magnetogram.fits,2014-04-06 19:12:00,harp,3926,False
1624,1624,/SUM93/D1043266805/S00000/magnetogram.fits,2011-02-14 20:48:00,harp,377,True
40836,40836,/SUM13/D634862018/S00000/magnetogram.fits,2014-10-22 19:12:00,harp,4698,True
22128,22128,/SUM85/D1040600038/S00000/magnetogram.fits,2013-02-22 11:12:00,harp,2491,False
64517,64517,/SUM92/D978622791/S00000/magnetogram.fits,2017-09-04 11:12:00,harp,7115,True
27845,27845,/SUM99/D1043598165/S00000/magnetogram.fits,2013-08-29 03:12:00,harp,3103,False
38440,38440,/SUM6/D588059328/S00000/magnetogram.fits,2014-06-12 06:24:00,harp,4231,True
34395,34395,/SUM68/D541911399/S00000/magnetogram.fits,2014-02-03 04:48:00,harp,3688,True
50020,50020,/SUM77/D715931518/S00000/magnetogram.fits,2015-05-19 01:36:00,harp,5550,False
25187,25187,/SUM99/D1039267479/S00000/magnetogram.fits,2013-06-05 11:12:00,harp,2812,False
15756,15756,/SUM96/D1037775936/S00000/magnetogram.fits,2012-06-30 17:36:00,harp,1806,True
58673,58673,/SUM89/D994835746/S00000/magnetogram.fits,2016-04-23 06:24:00,harp,6500,False
51486,51486,/SUM79/D723708809/S00000/magnetogram.fits,2015-06-19 00:00:00,harp,5678,False
67357,67357,/SUM83/D1241281642/S00000/magnetogram.fits,2019-11-02 06:24:00,harp,7386,False
15148,15148,/SUM96/D1044217902/S00000/magnetogram.fits,2012-05-29 16:00:00,harp,1715,False
28566,28566,/SUM99/D1037775789/S00000/magnetogram.fits,2013-09-26 16:00:00,harp,3217,False
437,437,/SUM90/D1041560529/S00000/magnetogram.fits,2010-12-07 00:00:00,harp,279,False
68911,68911,/SUM6/D1352151933/S00000/magnetogram.fits,2020-11-09 16:00:00,harp,7466,False
13960,13960,/SUM84/D1042717485/S00000/magnetogram.fits,2012-05-09 12:48:00,harp,1638,True
40884,40884,/SUM16/D636242702/S00000/magnetogram.fits,2014-10-26 06:24:00,harp,4698,True
11061,11061,/SUM85/D1044974815/S00000/magnetogram.fits,2012-01-03 11:12:00,harp,1275,False
51728,51728,/SUM77/D730068434/S00000/magnetogram.fits,2015-07-08 09:36:00,harp,5724,False
34383,34383,/SUM15/D670215506/D542068431/S00000/magnetogram.fits,2014-02-01 16:00:00,harp,3688,True
42067,42067,/SUM15/D641977966/S00000/magnetogram.fits,2014-11-02 14:24:00,harp,4767,False
61629,61629,/SUM93/D1006589815/S00000/magnetogram.fits,2016-10-28 17:36:00,harp,6820,False
17196,17196,/SUM87/D1040010597/S00000/magnetogram.fits,2012-08-31 00:00:00,harp,1951,False
14377,14377,/SUM97/D1043300486/S00000/magnetogram.fits,2012-05-20 06:24:00,harp,1658,False
4600,4600,/SUM95/D1041746445/S00000/magnetogram.fits,2011-07-04 03:12:00,harp,693,False
2231,2231,/SUM99/D1037457078/S00000/magnetogram.fits,2011-03-22 00:00:00,harp,429,False
7352,7352,/SUM95/D1037742945/S00000/magnetogram.fits,2011-09-13 11:12:00,harp,853,False
3820,3820,/SUM97/D1040306136/S00000/magnetogram.fits,2011-06-06 06:24:00,harp,637,True
55367,55367,/SUM72/D767585735/S00000/magnetogram.fits,2015-11-03 16:00:00,harp,6063,True
14062,14062,/SUM97/D1042907765/S00000/magnetogram.fits,2012-05-17 09:36:00,harp,1644,False
56745,56745,/SUM78/D786546811/S00000/magnetogram.fits,2016-01-06 08:00:00,harp,6223,False
10517,10517,/SUM84/D1043858247/S00000/magnetogram.fits,2011-12-17 03:12:00,harp,1171,False
42376,42376,/SUM36/D642508643/S00000/magnetogram.fits,2014-11-14 06:24:00,harp,4810,False
51538,51538,/SUM72/D724331783/S00000/magnetogram.fits,2015-06-20 03:12:00,harp,5692,True
2553,2553,/SUM88/D1038256988/S00000/magnetogram.fits,2011-04-10 17:36:00,harp,494,False
37957,37957,/SUM69/D587635510/S00000/magnetogram.fits,2014-06-11 03:12:00,harp,4190,False
7007,7007,/SUM88/D1037339303/S00000/magnetogram.fits,2011-09-09 08:00:00,harp,833,True
32979,32979,/SUM99/D1044009586/S00000/magnetogram.fits,2014-01-03 01:36:00,harp,3557,False
38959,38959,/SUM22/D596813759/S00000/magnetogram.fits,2014-07-05 12:48:00,harp,4295,False
964,964,/SUM92/D1042388311/S00000/magnetogram.fits,2011-01-09 01:36:00,harp,327,False
35123,35123,/SUM4/D550368250/S00000/magnetogram.fits,2014-03-04 17:36:00,harp,3804,True
51825,51825,/SUM73/D731479197/S00000/magnetogram.fits,2015-07-12 03:12:00,harp,5738,False
3834,3834,/SUM93/D1035778030/S00000/magnetogram.fits,2011-06-07 04:48:00,harp,637,True
5673,5673,/SUM97/D1043241316/S00000/magnetogram.fits,2011-08-02 08:00:00,harp,753,True
54643,54643,/SUM80/D761674549/S00000/magnetogram.fits,2015-10-13 01:36:00,harp,6002,False
47297,47297,/SUM19/D689804694/S00000/magnetogram.fits,2015-03-17 01:36:00,harp,5298,True
29970,29970,/SUM97/D1039239519/S00000/magnetogram.fits,2013-10-28 03:12:00,harp,3295,True
51526,51526,/SUM81/D723998429/S00000/magnetogram.fits,2015-06-19 08:00:00,harp,5692,True
30726,30726,/SUM89/D1040281757/S00000/magnetogram.fits,2013-11-07 17:36:00,harp,3344,True
29810,29810,/SUM84/D1039040786/S00000/magnetogram.fits,2013-10-22 11:12:00,harp,3291,True
46491,46491,/SUM52/D673058034/S00000/magnetogram.fits,2015-02-03 14:24:00,harp,5127,True
49857,49857,/SUM72/D715720508/S00000/magnetogram.fits,2015-05-17 03:12:00,harp,5544,False
54629,54629,/SUM76/D761423595/S00000/magnetogram.fits,2015-10-12 01:36:00,harp,6002,False
69179,69179,/SUM13/D1357261946/S00000/magnetogram.fits,2020-11-29 19:12:00,harp,7487,False
4884,4884,/SUM85/D1042129229/S00000/magnetogram.fits,2011-07-12 04:48:00,harp,712,False
62180,62180,/SUM95/D1007209441/S00000/magnetogram.fits,2016-12-02 12:48:00,harp,6868,False
40891,40891,/SUM20/D636244373/S00000/magnetogram.fits,2014-10-26 17:36:00,harp,4698,True
34208,34208,/SUM46/D542152456/S00000/magnetogram.fits,2014-01-27 20:48:00,harp,3668,False
61297,61297,/SUM93/D1006583115/S00000/magnetogram.fits,2016-09-22 22:24:00,harp,6764,False
11511,11511,/SUM93/D1037585088/S00000/magnetogram.fits,2012-01-19 22:24:00,harp,1313,False
24114,24114,/SUM96/D1037469768/S00000/magnetogram.fits,2013-05-03 14:24:00,harp,2693,True
29454,29454,/SUM89/D1038586194/S00000/magnetogram.fits,2013-10-14 20:48:00,harp,3263,True
43467,43467,/SUM9/D661474789/S00000/magnetogram.fits,2014-12-08 17:36:00,harp,4901,False
882,882,/SUM92/D1042338139/S00000/magnetogram.fits,2011-01-01 09:36:00,harp,327,False
30688,30688,/SUM93/D1040167554/S00000/magnetogram.fits,2013-11-09 17:36:00,harp,3341,True
21230,21230,/SUM86/D1039218238/S00000/magnetogram.fits,2013-01-15 08:00:00,harp,2387,False
29445,29445,/SUM92/D1038575046/S00000/magnetogram.fits,2013-10-12 20:48:00,harp,3263,True
37992,37992,/SUM5/D587639542/S00000/magnetogram.fits,2014-06-11 03:12:00,harp,4197,True
8395,8395,/SUM98/D1040248132/S00000/magnetogram.fits,2011-11-01 17:36:00,harp,1005,False
43682,43682,/SUM70/D665605253/S00000/magnetogram.fits,2014-12-14 12:48:00,harp,4920,True
20964,20964,/SUM95/D1038876621/S00000/magnetogram.fits,2013-01-12 08:00:00,harp,2362,True
32509,32509,/SUM89/D1042953835/S00000/magnetogram.fits,2013-12-13 04:48:00,harp,3490,False
11272,11272,/SUM98/D1037389519/S00000/magnetogram.fits,2012-01-13 20:48:00,harp,1303,False
51934,51934,/SUM72/D729423633/S00000/magnetogram.fits,2015-07-06 01:36:00,harp,5745,True
13958,13958,/SUM96/D1042714246/S00000/magnetogram.fits,2012-05-09 09:36:00,harp,1638,True
53950,53950,/SUM81/D753820648/S00000/magnetogram.fits,2015-09-20 00:00:00,harp,5970,False
23532,23532,/SUM96/D1043914721/S00000/magnetogram.fits,2013-04-12 14:24:00,harp,2636,True
22725,22725,/SUM93/D1042669580/S00000/magnetogram.fits,2013-03-28 22:24:00,harp,2585,False
32806,32806,/SUM91/D1043440247/S00000/magnetogram.fits,2013-12-22 09:36:00,harp,3520,True
46492,46492,/SUM1/D673059757/S00000/magnetogram.fits,2015-02-03 16:00:00,harp,5127,True
57585,57585,/SUM83/D797506308/S00000/magnetogram.fits,2016-02-12 04:48:00,harp,6327,True
16264,16264,/SUM92/D1038678938/S00000/magnetogram.fits,2012-07-29 16:00:00,harp,1879,True
40830,40830,/SUM59/D634873040/S00000/magnetogram.fits,2014-10-22 09:36:00,harp,4698,True
54322,54322,/SUM82/D756543594/S00000/magnetogram.fits,2015-09-28 11:12:00,harp,5983,True
64767,64767,/SUM97/D982809661/S00000/magnetogram.fits,2017-09-15 12:48:00,harp,7131,False
9415,9415,/SUM89/D1041820512/S00000/magnetogram.fits,2011-11-19 17:36:00,harp,1079,False
24106,24106,/SUM91/D1037463038/S00000/magnetogram.fits,2013-05-03 01:36:00,harp,2693,True
35023,35023,/SUM54/D549980750/S00000/magnetogram.fits,2014-03-03 04:48:00,harp,3784,True
36485,36485,/SUM16/D570399323/S00000/magnetogram.fits,2014-04-27 12:48:00,harp,4040,False
23509,23509,/SUM88/D1043759090/S00000/magnetogram.fits,2013-04-10 11:12:00,harp,2635,True
53438,53438,/SUM77/D746172223/S00000/magnetogram.fits,2015-08-24 04:48:00,harp,5885,True
62779,62779,/SUM90/D1009517920/S00000/magnetogram.fits,2017-02-04 20:48:00,harp,6937,False
19538,19538,/SUM88/D1044592201/S00000/magnetogram.fits,2012-11-19 22:24:00,harp,2220,True
2051,2051,/SUM92/D1044084239/S00000/magnetogram.fits,2011-03-14 01:36:00,harp,407,True
7566,7566,/SUM85/D1038591624/S00000/magnetogram.fits,2011-10-10 17:36:00,harp,913,False
48658,48658,/SUM78/D699756928/S00000/magnetogram.fits,2015-04-15 00:00:00,harp,5446,False
42263,42263,/SUM20/D641993527/S00000/magnetogram.fits,2014-11-07 22:24:00,harp,4784,False
33133,33133,/SUM91/D1044284179/S00000/magnetogram.fits,2014-01-07 16:00:00,harp,3563,True
51225,51225,/SUM72/D724325393/S00000/magnetogram.fits,2015-06-20 16:00:00,harp,5673,True
52777,52777,/SUM72/D740943375/S00000/magnetogram.fits,2015-08-08 03:12:00,harp,5823,False
63316,63316,/SUM90/D1013529041/S00000/magnetogram.fits,2017-04-01 00:00:00,harp,6972,True
35019,35019,/SUM61/D549649088/S00000/magnetogram.fits,2014-03-02 22:24:00,harp,3784,True
55377,55377,/SUM78/D767890765/S00000/magnetogram.fits,2015-11-04 08:00:00,harp,6063,True
51552,51552,/SUM72/D724628334/S00000/magnetogram.fits,2015-06-21 01:36:00,harp,5692,True
25007,25007,/SUM87/D1039081768/S00000/magnetogram.fits,2013-06-05 04:48:00,harp,2790,True
56310,56310,/SUM76/D778349511/S00000/magnetogram.fits,2015-12-11 01:36:00,harp,6164,False
9177,9177,/SUM88/D1041513045/S00000/magnetogram.fits,2011-11-15 09:36:00,harp,1064,False
455,455,/SUM91/D1041603740/S00000/magnetogram.fits,2010-12-13 04:48:00,harp,279,False
28284,28284,/SUM92/D1037394543/S00000/magnetogram.fits,2013-09-26 01:36:00,harp,3192,False
50355,50355,/SUM80/D715850314/S00000/magnetogram.fits,2015-05-20 20:48:00,harp,5596,False
17899,17899,/SUM86/D1041866040/S00000/magnetogram.fits,2012-09-21 19:12:00,harp,2044,False
47141,47141,/SUM22/D680813024/S00000/magnetogram.fits,2015-02-23 11:12:00,harp,5233,False
19899,19899,/SUM86/D1037538710/S00000/magnetogram.fits,2012-12-14 06:24:00,harp,2270,False
66936,66936,/SUM62/D1165115652/S00000/magnetogram.fits,2019-04-07 03:12:00,harp,7352,False
26583,26583,/SUM87/D1041872977/S00000/magnetogram.fits,2013-07-26 04:48:00,harp,2984,False
32776,32776,/SUM87/D1043355017/S00000/magnetogram.fits,2013-12-24 06:24:00,harp,3515,False
19736,19736,/SUM95/D1044828224/S00000/magnetogram.fits,2012-12-02 09:36:00,harp,2240,False
5599,5599,/SUM87/D1043087811/S00000/magnetogram.fits,2011-08-02 19:12:00,harp,750,True
32078,32078,/SUM99/D1042140898/S00000/magnetogram.fits,2013-12-09 20:48:00,harp,3457,False
12511,12511,/SUM85/D1038731206/S00000/magnetogram.fits,2012-02-15 14:24:00,harp,1399,False
29821,29821,/SUM85/D1039047670/S00000/magnetogram.fits,2013-10-23 04:48:00,harp,3291,True
6720,6720,/SUM93/D1044402436/S00000/magnetogram.fits,2011-09-04 04:48:00,harp,814,True
50173,50173,/SUM83/D715705167/S00000/magnetogram.fits,2015-05-23 22:24:00,harp,5559,False
46208,46208,/SUM16/D670638019/S00000/magnetogram.fits,2015-01-27 20:48:00,harp,5107,True
40707,40707,/SUM46/D632692664/S00000/magnetogram.fits,2014-10-15 20:48:00,harp,4690,False
53762,53762,/SUM81/D753818770/S00000/magnetogram.fits,2015-09-19 19:12:00,harp,5956,True
22525,22525,/SUM99/D1041314043/S00000/magnetogram.fits,2013-03-03 11:12:00,harp,2519,False
17664,17664,/SUM98/D1040910519/S00000/magnetogram.fits,2012-09-08 14:24:00,harp,1999,True
40354,40354,/SUM80/D1115008675/D631917860/S00000/magnetogram.fits,2014-10-13 03:12:00,harp,4667,False
45160,45160,/SUM46/D662402777/S00000/magnetogram.fits,2015-01-04 12:48:00,harp,5011,True
29472,29472,/SUM98/D1038597764/S00000/magnetogram.fits,2013-10-16 17:36:00,harp,3263,True
14358,14358,/SUM87/D1043288482/S00000/magnetogram.fits,2012-05-19 00:00:00,harp,1658,False
40090,40090,/SUM20/D630356387/S00000/magnetogram.fits,2014-10-08 09:36:00,harp,4639,True
3833,3833,/SUM89/D1035776768/S00000/magnetogram.fits,2011-06-07 03:12:00,harp,637,True
31874,31874,/SUM94/D1041868136/S00000/magnetogram.fits,2013-12-06 06:24:00,harp,3443,False
36661,36661,/SUM9/D573192059/S00000/magnetogram.fits,2014-05-05 20:48:00,harp,4075,False
2861,2861,/SUM87/D1038930799/S00000/magnetogram.fits,2011-04-28 09:36:00,harp,538,False
1900,1900,/SUM97/D1043859966/S00000/magnetogram.fits,2011-03-09 11:12:00,harp,401,True
24773,24773,/SUM94/D1038482464/S00000/magnetogram.fits,2013-05-16 20:48:00,harp,2748,True
13969,13969,/SUM86/D1042726193/S00000/magnetogram.fits,2012-05-10 06:24:00,harp,1638,True
20581,20581,/SUM85/D1038484229/S00000/magnetogram.fits,2013-01-06 04:48:00,harp,2348,False
8798,8798,/SUM95/D1040871072/S00000/magnetogram.fits,2011-11-05 04:48:00,harp,1028,True
49316,49316,/SUM82/D707532468/S00000/magnetogram.fits,2015-05-05 01:36:00,harp,5526,True
9251,9251,/SUM93/D1041568816/S00000/magnetogram.fits,2011-11-15 06:24:00,harp,1066,True
29468,29468,/SUM90/D1038591802/S00000/magnetogram.fits,2013-10-15 19:12:00,harp,3263,True
14145,14145,/SUM87/D1043010199/S00000/magnetogram.fits,2012-05-13 09:36:00,harp,1651,False
44008,44008,/SUM21/D665637205/S00000/magnetogram.fits,2014-12-16 08:00:00,harp,4941,True
34742,34742,/SUM59/D542284845/S00000/magnetogram.fits,2014-02-11 12:48:00,harp,3721,True
46206,46206,/SUM6/D670634589/S00000/magnetogram.fits,2015-01-27 17:36:00,harp,5107,True
29828,29828,/SUM89/D1039052053/S00000/magnetogram.fits,2013-10-23 16:00:00,harp,3291,True
41791,41791,/SUM12/D641933891/S00000/magnetogram.fits,2014-11-06 19:12:00,harp,4751,False
51562,51562,/SUM81/D724911832/S00000/magnetogram.fits,2015-06-22 09:36:00,harp,5692,True
49582,49582,/SUM79/D707930925/S00000/magnetogram.fits,2015-05-06 06:24:00,harp,5537,False
32880,32880,/SUM87/D1043690621/S00000/magnetogram.fits,2013-12-29 00:00:00,harp,3535,True
43533,43533,/SUM50/D665681222/S00000/magnetogram.fits,2014-12-14 11:12:00,harp,4908,False
9742,9742,/SUM93/D1042142851/S00000/magnetogram.fits,2011-11-21 22:24:00,harp,1090,False
25326,25326,/SUM96/D1039399799/S00000/magnetogram.fits,2013-06-09 20:48:00,harp,2832,False
13756,13756,/SUM96/D1042362196/S00000/magnetogram.fits,2012-05-07 11:12:00,harp,1621,True
1776,1776,/SUM87/D1043628370/S00000/magnetogram.fits,2011-03-06 16:00:00,harp,393,True
9994,9994,/SUM94/D1043038813/S00000/magnetogram.fits,2011-12-08 17:36:00,harp,1124,False
44210,44210,/SUM9/D665534957/S00000/magnetogram.fits,2014-12-19 11:12:00,harp,4943,False
18525,18525,/SUM95/D1043330113/S00000/magnetogram.fits,2012-10-26 20:48:00,harp,2143,False
13307,13307,/SUM95/D1041189556/S00000/magnetogram.fits,2012-04-13 03:12:00,harp,1564,False
49844,49844,/SUM79/D715712432/S00000/magnetogram.fits,2015-05-16 06:24:00,harp,5544,False
68823,68823,/SUM10/D1345317313/S00000/magnetogram.fits,2020-10-16 22:24:00,harp,7454,False
63575,63575,/SUM87/D1013539978/S00000/magnetogram.fits,2017-04-15 20:48:00,harp,6983,False
55700,55700,/SUM73/D770839145/S00000/magnetogram.fits,2015-11-14 04:48:00,harp,6078,False
9730,9730,/SUM94/D1042136253/S00000/magnetogram.fits,2011-11-21 03:12:00,harp,1090,False
28610,28610,/SUM85/D1037794894/S00000/magnetogram.fits,2013-09-29 16:00:00,harp,3217,False
35011,35011,/SUM68/D549648355/S00000/magnetogram.fits,2014-03-02 01:36:00,harp,3779,True
11631,11631,/SUM86/D1037693853/S00000/magnetogram.fits,2012-01-15 11:12:00,harp,1319,False
50785,50785,/SUM81/D718394801/S00000/magnetogram.fits,2015-05-31 19:12:00,harp,5627,False
35511,35511,/SUM20/D559925607/S00000/magnetogram.fits,2014-03-30 01:36:00,harp,3894,True
53805,53805,/SUM80/D753819405/S00000/magnetogram.fits,2015-09-19 11:12:00,harp,5961,False
24771,24771,/SUM91/D1038481269/S00000/magnetogram.fits,2013-05-16 17:36:00,harp,2748,True
21013,21013,/SUM90/D1038952878/S00000/magnetogram.fits,2013-01-11 22:24:00,harp,2366,False
43681,43681,/SUM53/D665601633/S00000/magnetogram.fits,2014-12-14 11:12:00,harp,4920,True
53393,53393,/SUM78/D744978985/S00000/magnetogram.fits,2015-08-20 17:36:00,harp,5885,True
34316,34316,/SUM68/D541864359/S00000/magnetogram.fits,2014-02-03 16:00:00,harp,3686,True
12604,12604,/SUM96/D1038864311/S00000/magnetogram.fits,2012-02-21 22:24:00,harp,1410,False
5667,5667,/SUM86/D1043199396/S00000/magnetogram.fits,2011-08-04 09:36:00,harp,751,False
29795,29795,/SUM87/D1039027455/S00000/magnetogram.fits,2013-10-21 11:12:00,harp,3291,True
60754,60754,/SUM85/D999220400/S00000/magnetogram.fits,2016-08-16 00:00:00,harp,6699,False
47300,47300,/SUM1/D689811245/S00000/magnetogram.fits,2015-03-17 09:36:00,harp,5298,True
9252,9252,/SUM94/D1041569309/S00000/magnetogram.fits,2011-11-15 08:00:00,harp,1066,True
53431,53431,/SUM74/D745846759/S00000/magnetogram.fits,2015-08-23 17:36:00,harp,5885,True
59739,59739,/SUM96/D997343815/S00000/magnetogram.fits,2016-06-16 14:24:00,harp,6617,False
51573,51573,/SUM82/D725673936/S00000/magnetogram.fits,2015-06-24 17:36:00,harp,5692,True
8349,8349,/SUM88/D1040224793/S00000/magnetogram.fits,2011-10-29 16:00:00,harp,1005,False
51929,51929,/SUM78/D729134287/S00000/magnetogram.fits,2015-07-05 17:36:00,harp,5745,True
1690,1690,/SUM85/D1043392785/S00000/magnetogram.fits,2011-02-18 11:12:00,harp,384,True
57667,57667,/SUM72/D797836946/S00000/magnetogram.fits,2016-02-13 14:24:00,harp,6345,False
29136,29136,/SUM91/D1038225715/S00000/magnetogram.fits,2013-10-05 22:24:00,harp,3250,False
6966,6966,/SUM91/D1037312105/S00000/magnetogram.fits,2011-09-06 08:00:00,harp,833,True
1663,1663,/SUM90/D1043361618/S00000/magnetogram.fits,2011-02-15 11:12:00,harp,384,True
40904,40904,/SUM4/D638148109/S00000/magnetogram.fits,2014-10-27 14:24:00,harp,4698,True
11689,11689,/SUM96/D1037790624/S00000/magnetogram.fits,2012-01-22 09:36:00,harp,1321,True
393,393,/SUM96/D1041441987/S00000/magnetogram.fits,2010-12-02 03:12:00,harp,270,False
29949,29949,/SUM99/D1039203552/S00000/magnetogram.fits,2013-10-23 06:24:00,harp,3295,True
38572,38572,/SUM17/D592894152/S00000/magnetogram.fits,2014-06-24 22:24:00,harp,4256,False
64400,64400,/SUM94/D1019217868/S00000/magnetogram.fits,2017-07-27 01:36:00,harp,7090,False
29104,29104,/SUM86/D1038205412/S00000/magnetogram.fits,2013-10-13 03:12:00,harp,3248,False
41737,41737,/SUM15/D641944134/S00000/magnetogram.fits,2014-11-03 04:48:00,harp,4751,False
29841,29841,/SUM97/D1039080191/S00000/magnetogram.fits,2013-10-26 14:24:00,harp,3291,True
49449,49449,/SUM79/D715767849/S00000/magnetogram.fits,2015-05-10 06:24:00,harp,5534,False
23094,23094,/SUM91/D1043276767/S00000/magnetogram.fits,2013-04-02 06:24:00,harp,2605,False
53400,53400,/SUM82/D745290245/S00000/magnetogram.fits,2015-08-21 06:24:00,harp,5885,True
30336,30336,/SUM97/D1039613709/S00000/magnetogram.fits,2013-11-02 11:12:00,harp,3321,True
53392,53392,/SUM79/D744977881/S00000/magnetogram.fits,2015-08-20 16:00:00,harp,5885,True
45403,45403,/SUM99/D664231647/S00000/magnetogram.fits,2015-01-10 00:00:00,harp,5028,False
38436,38436,/SUM68/D587631087/S00000/magnetogram.fits,2014-06-12 00:00:00,harp,4231,True
4342,4342,/SUM84/D1041264898/S00000/magnetogram.fits,2011-06-27 19:12:00,harp,674,False
29784,29784,/SUM96/D1038975731/S00000/magnetogram.fits,2013-10-24 08:00:00,harp,3288,False
59597,59597,/SUM84/D996806581/S00000/magnetogram.fits,2016-06-06 16:00:00,harp,6599,False
16592,16592,/SUM87/D1039216000/S00000/magnetogram.fits,2012-08-10 22:24:00,harp,1907,True
1872,1872,/SUM85/D1043834684/S00000/magnetogram.fits,2011-03-06 14:24:00,harp,401,True
6722,6722,/SUM90/D1044403302/S00000/magnetogram.fits,2011-09-04 08:00:00,harp,814,True
47557,47557,/SUM15/D689377744/S00000/magnetogram.fits,2015-03-16 04:48:00,harp,5331,False
11276,11276,/SUM97/D1037390658/S00000/magnetogram.fits,2012-01-14 03:12:00,harp,1303,False
54332,54332,/SUM83/D756799290/S00000/magnetogram.fits,2015-09-29 03:12:00,harp,5983,True
43095,43095,/SUM47/D662242880/S00000/magnetogram.fits,2014-12-05 00:00:00,harp,4874,True
2810,2810,/SUM88/D1038877294/S00000/magnetogram.fits,2011-04-27 04:48:00,harp,536,False
48719,48719,/SUM82/D701706165/S00000/magnetogram.fits,2015-04-20 22:24:00,harp,5447,True
34292,34292,/SUM42/D541955322/S00000/magnetogram.fits,2014-02-01 19:12:00,harp,3686,True
54318,54318,/SUM73/D756539617/S00000/magnetogram.fits,2015-09-28 04:48:00,harp,5983,True
34319,34319,/SUM87/D541883667/S00000/magnetogram.fits,2014-02-03 20:48:00,harp,3686,True
49388,49388,/SUM82/D707931244/S00000/magnetogram.fits,2015-05-06 01:36:00,harp,5534,False
64065,64065,/SUM91/D1018860029/S00000/magnetogram.fits,2017-06-16 01:36:00,harp,7045,False
18567,18567,/SUM94/D1043356411/S00000/magnetogram.fits,2012-10-29 16:00:00,harp,2143,False
40822,40822,/SUM18/D634579090/S00000/magnetogram.fits,2014-10-21 20:48:00,harp,4698,True
18169,18169,/SUM89/D1042426031/S00000/magnetogram.fits,2012-10-05 01:36:00,harp,2098,False
48502,48502,/SUM50/D697825798/S00000/magnetogram.fits,2015-04-08 06:24:00,harp,5415,True
4661,4661,/SUM86/D1041785242/S00000/magnetogram.fits,2011-07-08 12:48:00,harp,693,False
14707,14707,/SUM99/D1043671950/S00000/magnetogram.fits,2012-05-23 03:12:00,harp,1680,False
13888,13888,/SUM92/D1042622772/S00000/magnetogram.fits,2012-05-08 12:48:00,harp,1634,False
