,Unnamed: 0,magnetogram,T_REC,region_type,region_no,label
15798,15798,/SUM98/D1037914724/S00000/magnetogram.fits,2012-07-01 16:00:00,harp,1807,True
17157,17157,/SUM91/D1039959185/S00000/magnetogram.fits,2012-08-28 04:48:00,harp,1951,False
40815,40815,/SUM18/D634568629/S00000/magnetogram.fits,2014-10-21 09:36:00,harp,4698,True
6001,6001,/SUM91/D1043543006/S00000/magnetogram.fits,2011-08-09 00:00:00,harp,765,False
62330,62330,/SUM96/D1007222650/S00000/magnetogram.fits,2016-12-19 08:00:00,harp,6889,False
66975,66975,/SUM47/D1167633266/S00000/magnetogram.fits,2019-04-17 20:48:00,harp,7353,False
32626,32626,/SUM85/D1043227193/S00000/magnetogram.fits,2013-12-21 11:12:00,harp,3513,False
43072,43072,/SUM68/D662218282/S00000/magnetogram.fits,2014-12-03 08:00:00,harp,4874,True
3330,3330,/SUM84/D1039477481/S00000/magnetogram.fits,2011-05-17 12:48:00,harp,595,False
53404,53404,/SUM77/D745289596/S00000/magnetogram.fits,2015-08-21 12:48:00,harp,5885,True
9141,9141,/SUM90/D1041497350/S00000/magnetogram.fits,2011-11-13 00:00:00,harp,1064,False
29847,29847,/SUM97/D1039083605/S00000/magnetogram.fits,2013-10-27 00:00:00,harp,3291,True
34303,34303,/SUM49/D541855594/S00000/magnetogram.fits,2014-02-02 12:48:00,harp,3686,True
57293,57293,/SUM76/D792180149/S00000/magnetogram.fits,2016-01-26 00:00:00,harp,6289,False
40560,40560,/SUM13/D632281904/S00000/magnetogram.fits,2014-10-14 14:24:00,harp,4679,False
23687,23687,/SUM88/D1044137494/S00000/magnetogram.fits,2013-04-23 22:24:00,harp,2661,False
34313,34313,/SUM55/D541852964/S00000/magnetogram.fits,2014-02-03 11:12:00,harp,3686,True
54229,54229,/SUM81/D757233563/S00000/magnetogram.fits,2015-09-30 01:36:00,harp,5976,False
53818,53818,/SUM74/D754107570/S00000/magnetogram.fits,2015-09-20 08:00:00,harp,5961,False
47625,47625,/SUM65/D690258768/S00000/magnetogram.fits,2015-03-18 20:48:00,harp,5337,False
53768,53768,/SUM76/D754112356/S00000/magnetogram.fits,2015-09-20 04:48:00,harp,5956,True
63327,63327,/SUM84/D1013537688/S00000/magnetogram.fits,2017-04-01 17:36:00,harp,6972,True
2052,2052,/SUM88/D1044085145/S00000/magnetogram.fits,2011-03-14 03:12:00,harp,407,True
30730,30730,/SUM96/D1040283478/S00000/magnetogram.fits,2013-11-08 01:36:00,harp,3344,True
58498,58498,/SUM92/D994502870/S00000/magnetogram.fits,2016-04-17 17:36:00,harp,6483,True
61819,61819,/SUM91/D1006933380/S00000/magnetogram.fits,2016-11-06 06:24:00,harp,6831,False
34381,34381,/SUM50/D542059830/S00000/magnetogram.fits,2014-02-01 12:48:00,harp,3688,True
64065,64065,/SUM91/D1018860029/S00000/magnetogram.fits,2017-06-16 01:36:00,harp,7045,False
18791,18791,/SUM95/D1043505451/S00000/magnetogram.fits,2012-11-01 12:48:00,harp,2158,False
27264,27264,/SUM90/D1042737418/S00000/magnetogram.fits,2013-08-12 03:12:00,harp,3048,True
44992,44992,/SUM40/D661586985/S00000/magnetogram.fits,2015-01-02 14:24:00,harp,5004,False
40897,40897,/SUM17/D638140094/S00000/magnetogram.fits,2014-10-27 03:12:00,harp,4698,True
49320,49320,/SUM80/D707526039/S00000/magnetogram.fits,2015-05-05 08:00:00,harp,5526,True
10973,10973,/SUM95/D1044773182/S00000/magnetogram.fits,2011-12-31 06:24:00,harp,1256,True
40896,40896,/SUM22/D638139543/S00000/magnetogram.fits,2014-10-27 01:36:00,harp,4698,True
47412,47412,/SUM9/D689813788/S00000/magnetogram.fits,2015-03-17 03:12:00,harp,5326,False
43708,43708,/SUM69/D665776346/S00000/magnetogram.fits,2014-12-18 16:00:00,harp,4920,True
32322,32322,/SUM92/D1042614921/S00000/magnetogram.fits,2013-12-13 01:36:00,harp,3481,False
53403,53403,/SUM79/D745288491/S00000/magnetogram.fits,2015-08-21 11:12:00,harp,5885,True
24952,24952,/SUM97/D1038979579/S00000/magnetogram.fits,2013-06-04 00:00:00,harp,2779,False
1620,1620,/SUM86/D1043264620/S00000/magnetogram.fits,2011-02-14 14:24:00,harp,377,True
24376,24376,/SUM95/D1037881791/S00000/magnetogram.fits,2013-05-13 06:24:00,harp,2718,False
18788,18788,/SUM84/D1043504498/S00000/magnetogram.fits,2012-11-01 08:00:00,harp,2158,False
37311,37311,/SUM55/D579611079/S00000/magnetogram.fits,2014-05-20 14:24:00,harp,4135,False
10522,10522,/SUM85/D1043861316/S00000/magnetogram.fits,2011-12-17 11:12:00,harp,1171,False
34395,34395,/SUM68/D541911399/S00000/magnetogram.fits,2014-02-03 04:48:00,harp,3688,True
57601,57601,/SUM82/D797844159/S00000/magnetogram.fits,2016-02-13 11:12:00,harp,6327,True
6724,6724,/SUM97/D1044404152/S00000/magnetogram.fits,2011-09-04 11:12:00,harp,814,True
20439,20439,/SUM99/D1038331216/S00000/magnetogram.fits,2013-01-05 00:00:00,harp,2342,False
67224,67224,/SUM55/D1221830776/S00000/magnetogram.fits,2019-09-02 22:24:00,harp,7384,False
43074,43074,/SUM99/D662219936/S00000/magnetogram.fits,2014-12-03 11:12:00,harp,4874,True
15992,15992,/SUM99/D1038266527/S00000/magnetogram.fits,2012-07-13 09:36:00,harp,1863,False
12855,12855,/SUM87/D1039240987/S00000/magnetogram.fits,2012-03-09 00:00:00,harp,1449,True
34392,34392,/SUM31/D541930801/S00000/magnetogram.fits,2014-02-02 06:24:00,harp,3688,True
64521,64521,/SUM95/D978631413/S00000/magnetogram.fits,2017-09-04 17:36:00,harp,7115,True
29455,29455,/SUM94/D1038586594/S00000/magnetogram.fits,2013-10-14 22:24:00,harp,3263,True
51581,51581,/SUM74/D726003039/S00000/magnetogram.fits,2015-06-25 08:00:00,harp,5692,True
32933,32933,/SUM86/D1043899069/S00000/magnetogram.fits,2014-01-02 00:00:00,harp,3542,False
8809,8809,/SUM97/D1040880052/S00000/magnetogram.fits,2011-11-05 22:24:00,harp,1028,True
37351,37351,/SUM47/D580642106/S00000/magnetogram.fits,2014-05-24 00:00:00,harp,4138,True
46213,46213,/SUM35/D670943209/S00000/magnetogram.fits,2015-01-28 12:48:00,harp,5107,True
8796,8796,/SUM91/D1040869442/S00000/magnetogram.fits,2011-11-05 01:36:00,harp,1028,True
40898,40898,/SUM19/D638140600/S00000/magnetogram.fits,2014-10-27 04:48:00,harp,4698,True
65733,65733,/SUM86/D1043659547/S00000/magnetogram.fits,2018-04-05 08:00:00,harp,7246,False
54385,54385,/SUM73/D755598566/S00000/magnetogram.fits,2015-09-26 00:00:00,harp,5985,False
37412,37412,/SUM21/D581349110/S00000/magnetogram.fits,2014-05-25 01:36:00,harp,4152,False
57263,57263,/SUM73/D792782113/S00000/magnetogram.fits,2016-01-27 17:36:00,harp,6281,False
8947,8947,/SUM84/D1041184256/S00000/magnetogram.fits,2011-11-08 20:48:00,harp,1041,True
17741,17741,/SUM88/D1041049589/S00000/magnetogram.fits,2012-09-08 00:00:00,harp,2011,False
19609,19609,/SUM91/D1044703761/S00000/magnetogram.fits,2012-11-28 09:36:00,harp,2227,True
21968,21968,/SUM93/D1040356754/S00000/magnetogram.fits,2013-02-14 06:24:00,harp,2471,False
45710,45710,/SUM57/D667832254/S00000/magnetogram.fits,2015-01-19 04:48:00,harp,5054,False
54337,54337,/SUM75/D756802957/S00000/magnetogram.fits,2015-09-29 11:12:00,harp,5983,True
40850,40850,/SUM67/D635182241/S00000/magnetogram.fits,2014-10-23 19:12:00,harp,4698,True
54331,54331,/SUM83/D756798568/S00000/magnetogram.fits,2015-09-29 01:36:00,harp,5983,True
32321,32321,/SUM93/D1042612953/S00000/magnetogram.fits,2013-12-13 00:00:00,harp,3481,False
17668,17668,/SUM96/D1040917666/S00000/magnetogram.fits,2012-09-09 01:36:00,harp,1999,True
35019,35019,/SUM61/D549649088/S00000/magnetogram.fits,2014-03-02 22:24:00,harp,3784,True
30320,30320,/SUM94/D1039602741/S00000/magnetogram.fits,2013-11-01 08:00:00,harp,3321,True
51198,51198,/SUM76/D723001716/S00000/magnetogram.fits,2015-06-15 09:36:00,harp,5658,False
45156,45156,/SUM51/D662398490/S00000/magnetogram.fits,2015-01-04 06:24:00,harp,5011,True
27849,27849,/SUM99/D1043599889/S00000/magnetogram.fits,2013-08-29 09:36:00,harp,3103,False
34405,34405,/SUM67/D541963814/S00000/magnetogram.fits,2014-02-03 20:48:00,harp,3688,True
34746,34746,/SUM45/D542237503/S00000/magnetogram.fits,2014-02-11 22:24:00,harp,3721,True
38005,38005,/SUM47/D588048662/S00000/magnetogram.fits,2014-06-12 04:48:00,harp,4197,True
16421,16421,/SUM90/D1038930591/S00000/magnetogram.fits,2012-08-01 09:36:00,harp,1893,False
12922,12922,/SUM92/D1040409878/S00000/magnetogram.fits,2012-04-01 00:00:00,harp,1500,False
39046,39046,/SUM11/D596169666/S00000/magnetogram.fits,2014-07-03 22:24:00,harp,4302,False
29844,29844,/SUM99/D1039081905/S00000/magnetogram.fits,2013-10-26 19:12:00,harp,3291,True
13679,13679,/SUM88/D1042003476/S00000/magnetogram.fits,2012-04-26 16:00:00,harp,1603,True
47288,47288,/SUM21/D689050702/S00000/magnetogram.fits,2015-03-15 19:12:00,harp,5298,True
48358,48358,/SUM21/D694885735/S00000/magnetogram.fits,2015-03-30 11:12:00,harp,5387,False
63315,63315,/SUM89/D1013487141/S00000/magnetogram.fits,2017-03-31 22:24:00,harp,6972,True
52922,52922,/SUM73/D739586068/S00000/magnetogram.fits,2015-08-04 03:12:00,harp,5831,False
38722,38722,/SUM16/D595098826/S00000/magnetogram.fits,2014-06-30 11:12:00,harp,4284,False
56468,56468,/SUM81/D778906490/S00000/magnetogram.fits,2015-12-13 19:12:00,harp,6171,False
53027,53027,/SUM77/D741612699/S00000/magnetogram.fits,2015-08-10 20:48:00,harp,5845,False
5463,5463,/SUM97/D1042860326/S00000/magnetogram.fits,2011-08-01 12:48:00,harp,746,False
25730,25730,/SUM85/D1040353563/S00000/magnetogram.fits,2013-06-28 19:12:00,harp,2904,False
67850,67850,/SUM83/D1286653127/S00000/magnetogram.fits,2020-03-13 11:12:00,harp,7410,False
15821,15821,/SUM98/D1037931011/S00000/magnetogram.fits,2012-07-03 09:36:00,harp,1807,True
32778,32778,/SUM92/D1043356268/S00000/magnetogram.fits,2013-12-24 09:36:00,harp,3515,False
15127,15127,/SUM95/D1044183410/S00000/magnetogram.fits,2012-06-04 12:48:00,harp,1705,False
53892,53892,/SUM83/D754424192/S00000/magnetogram.fits,2015-09-21 04:48:00,harp,5963,False
40858,40858,/SUM1/D635463923/S00000/magnetogram.fits,2014-10-24 09:36:00,harp,4698,True
20194,20194,/SUM98/D1038129795/S00000/magnetogram.fits,2013-01-05 04:48:00,harp,2337,False
29792,29792,/SUM86/D1039023084/S00000/magnetogram.fits,2013-10-21 06:24:00,harp,3291,True
48267,48267,/SUM5/D694881065/S00000/magnetogram.fits,2015-03-30 16:00:00,harp,5385,False
8808,8808,/SUM92/D1040879211/S00000/magnetogram.fits,2011-11-05 20:48:00,harp,1028,True
48717,48717,/SUM79/D701703602/S00000/magnetogram.fits,2015-04-20 08:00:00,harp,5446,True
30340,30340,/SUM93/D1039616174/S00000/magnetogram.fits,2013-11-02 17:36:00,harp,3321,True
53392,53392,/SUM79/D744977881/S00000/magnetogram.fits,2015-08-20 16:00:00,harp,5885,True
12484,12484,/SUM95/D1038687773/S00000/magnetogram.fits,2012-02-21 09:36:00,harp,1396,False
1678,1678,/SUM90/D1043384481/S00000/magnetogram.fits,2011-02-17 14:24:00,harp,384,True
51851,51851,/SUM77/D728562183/S00000/magnetogram.fits,2015-07-03 12:48:00,harp,5739,False
12608,12608,/SUM86/D1038866489/S00000/magnetogram.fits,2012-02-22 04:48:00,harp,1410,False
6099,6099,/SUM88/D1043607320/S00000/magnetogram.fits,2011-08-15 01:36:00,harp,772,False
17661,17661,/SUM93/D1040907980/S00000/magnetogram.fits,2012-09-08 06:24:00,harp,1999,True
53416,53416,/SUM73/D745568098/S00000/magnetogram.fits,2015-08-22 08:00:00,harp,5885,True
15738,15738,/SUM97/D1037764861/S00000/magnetogram.fits,2012-06-29 12:48:00,harp,1806,True
60160,60160,/SUM91/D998611625/S00000/magnetogram.fits,2016-07-17 14:24:00,harp,6662,False
19429,19429,/SUM90/D1044268086/S00000/magnetogram.fits,2012-11-14 03:12:00,harp,2191,True
10716,10716,/SUM92/D1044189883/S00000/magnetogram.fits,2011-12-25 03:12:00,harp,1209,True
46208,46208,/SUM16/D670638019/S00000/magnetogram.fits,2015-01-27 20:48:00,harp,5107,True
60219,60219,/SUM97/D998644205/S00000/magnetogram.fits,2016-07-12 14:24:00,harp,6664,False
64257,64257,/SUM84/D1018905599/S00000/magnetogram.fits,2017-07-08 19:12:00,harp,7075,True
51578,51578,/SUM73/D726003618/S00000/magnetogram.fits,2015-06-25 03:12:00,harp,5692,True
40812,40812,/SUM21/D634560761/S00000/magnetogram.fits,2014-10-21 04:48:00,harp,4698,True
24911,24911,/SUM87/D1038963441/S00000/magnetogram.fits,2013-06-01 06:24:00,harp,2779,False
25631,25631,/SUM12/D503134220/S00000/magnetogram.fits,2013-06-27 03:12:00,harp,2898,False
29813,29813,/SUM85/D1039042668/S00000/magnetogram.fits,2013-10-22 16:00:00,harp,3291,True
8142,8142,/SUM94/D1039579347/S00000/magnetogram.fits,2011-10-21 22:24:00,harp,975,False
34823,34823,/SUM55/D545636155/S00000/magnetogram.fits,2014-02-19 12:48:00,harp,3730,True
44058,44058,/SUM62/D665557096/S00000/magnetogram.fits,2014-12-20 19:12:00,harp,4941,True
35486,35486,/SUM35/D559289118/S00000/magnetogram.fits,2014-03-28 09:36:00,harp,3894,True
38548,38548,/SUM20/D591986781/S00000/magnetogram.fits,2014-06-23 00:00:00,harp,4256,False
57951,57951,/SUM81/D799859031/S00000/magnetogram.fits,2016-02-20 01:36:00,harp,6359,False
47273,47273,/SUM19/D688674488/S00000/magnetogram.fits,2015-03-14 16:00:00,harp,5298,True
14276,14276,/SUM84/D1043213529/S00000/magnetogram.fits,2012-05-19 17:36:00,harp,1657,False
58053,58053,/SUM72/D1115444247/D800490875/S00000/magnetogram.fits,2016-02-22 12:48:00,harp,6370,False
27492,27492,/SUM86/D1043243015/S00000/magnetogram.fits,2013-08-22 12:48:00,harp,3068,False
14717,14717,/SUM94/D1043733565/S00000/magnetogram.fits,2012-05-26 01:36:00,harp,1688,False
34890,34890,/SUM55/D553494220/S00000/magnetogram.fits,2014-02-21 09:36:00,harp,3740,False
68275,68275,/SUM12/D1322615025/S00000/magnetogram.fits,2020-07-26 03:12:00,harp,7431,False
42784,42784,/SUM7/D642553243/S00000/magnetogram.fits,2014-11-28 22:24:00,harp,4851,False
32589,32589,/SUM87/D1043148747/S00000/magnetogram.fits,2013-12-21 17:36:00,harp,3497,True
43281,43281,/SUM49/D662257266/S00000/magnetogram.fits,2014-12-05 03:12:00,harp,4888,False
19138,19138,/SUM87/D1043756167/S00000/magnetogram.fits,2012-11-06 19:12:00,harp,2173,False
59797,59797,/SUM95/D997630463/S00000/magnetogram.fits,2016-06-19 00:00:00,harp,6629,False
22137,22137,/SUM86/D1040605051/S00000/magnetogram.fits,2013-02-23 01:36:00,harp,2491,False
27315,27315,/SUM97/D1042941979/S00000/magnetogram.fits,2013-08-17 01:36:00,harp,3056,True
60413,60413,/SUM84/D998624333/S00000/magnetogram.fits,2016-07-20 14:24:00,harp,6670,True
6400,6400,/SUM95/D1044095075/S00000/magnetogram.fits,2011-08-23 22:24:00,harp,805,False
61186,61186,/SUM91/D1006562733/S00000/magnetogram.fits,2016-09-16 11:12:00,harp,6754,False
54245,54245,/SUM74/D755009598/S00000/magnetogram.fits,2015-09-24 00:00:00,harp,5982,False
47283,47283,/SUM0/D689046012/S00000/magnetogram.fits,2015-03-15 11:12:00,harp,5298,True
57608,57608,/SUM79/D798143512/S00000/magnetogram.fits,2016-02-14 03:12:00,harp,6327,True
69173,69173,/SUM11/D1357261062/S00000/magnetogram.fits,2020-11-29 09:36:00,harp,7487,False
15774,15774,/SUM85/D1037783940/S00000/magnetogram.fits,2012-07-01 22:24:00,harp,1806,True
47657,47657,/SUM70/D692288829/S00000/magnetogram.fits,2015-03-23 08:00:00,harp,5337,False
57611,57611,/SUM77/D798147409/S00000/magnetogram.fits,2016-02-14 08:00:00,harp,6327,True
37357,37357,/SUM3/D581013201/S00000/magnetogram.fits,2014-05-24 09:36:00,harp,4138,True
39300,39300,/SUM13/D600697156/S00000/magnetogram.fits,2014-07-17 00:00:00,harp,4351,False
38172,38172,/SUM61/D588052936/S00000/magnetogram.fits,2014-06-12 03:12:00,harp,4205,False
15864,15864,/SUM95/D1037962894/S00000/magnetogram.fits,2012-07-06 12:48:00,harp,1807,True
7159,7159,/SUM99/D1037473882/S00000/magnetogram.fits,2011-09-06 22:24:00,harp,846,False
46601,46601,/SUM48/D675763592/S00000/magnetogram.fits,2015-02-10 04:48:00,harp,5183,False
14445,14445,/SUM92/D1043396041/S00000/magnetogram.fits,2012-05-19 03:12:00,harp,1662,False
65874,65874,/SUM96/D1053908773/S00000/magnetogram.fits,2018-05-06 11:12:00,harp,7254,False
2011,2011,/SUM98/D1043988901/S00000/magnetogram.fits,2011-03-10 06:24:00,harp,403,False
43079,43079,/SUM54/D662224794/S00000/magnetogram.fits,2014-12-03 20:48:00,harp,4874,True
33341,33341,/SUM92/D1044606885/S00000/magnetogram.fits,2014-01-14 12:48:00,harp,3586,False
32590,32590,/SUM96/D1043150489/S00000/magnetogram.fits,2013-12-21 19:12:00,harp,3497,True
15839,15839,/SUM98/D1037944855/S00000/magnetogram.fits,2012-07-04 16:00:00,harp,1807,True
36001,36001,/SUM0/D568453857/S00000/magnetogram.fits,2014-04-17 20:48:00,harp,3985,False
10910,10910,/SUM89/D1044668968/S00000/magnetogram.fits,2011-12-29 22:24:00,harp,1249,False
31252,31252,/SUM92/D1041113846/S00000/magnetogram.fits,2013-11-22 06:24:00,harp,3376,True
19959,19959,/SUM96/D1037852870/S00000/magnetogram.fits,2012-12-31 22:24:00,harp,2322,False
30885,30885,/SUM93/D1040492843/S00000/magnetogram.fits,2013-11-15 08:00:00,harp,3364,True
10664,10664,/SUM85/D1044159128/S00000/magnetogram.fits,2011-12-19 22:24:00,harp,1209,False
31593,31593,/SUM87/D1041580995/S00000/magnetogram.fits,2013-12-03 08:00:00,harp,3420,False
3824,3824,/SUM92/D1035767776/S00000/magnetogram.fits,2011-06-06 12:48:00,harp,637,True
34167,34167,/SUM67/D542129561/S00000/magnetogram.fits,2014-01-25 01:36:00,harp,3668,False
16695,16695,/SUM90/D1039327583/S00000/magnetogram.fits,2012-08-09 16:00:00,harp,1908,False
43217,43217,/SUM70/D662279146/S00000/magnetogram.fits,2014-12-06 09:36:00,harp,4882,False
52229,52229,/SUM73/D733735477/S00000/magnetogram.fits,2015-07-18 12:48:00,harp,5758,False
22209,22209,/SUM89/D1040708044/S00000/magnetogram.fits,2013-02-25 04:48:00,harp,2492,False
6759,6759,/SUM88/D1044452340/S00000/magnetogram.fits,2011-08-28 09:36:00,harp,817,False
52705,52705,/SUM81/D739245966/S00000/magnetogram.fits,2015-08-03 08:00:00,harp,5823,False
13793,13793,/SUM96/D1042419822/S00000/magnetogram.fits,2012-05-03 14:24:00,harp,1628,False
8117,8117,/SUM96/D1039561646/S00000/magnetogram.fits,2011-10-19 00:00:00,harp,975,False
30098,30098,/SUM91/D1039371928/S00000/magnetogram.fits,2013-10-27 16:00:00,harp,3311,True
20178,20178,/SUM88/D1038055768/S00000/magnetogram.fits,2013-01-05 17:36:00,harp,2331,False
7021,7021,/SUM84/D1037345264/S00000/magnetogram.fits,2011-09-10 06:24:00,harp,833,True
35489,35489,/SUM51/D559279621/S00000/magnetogram.fits,2014-03-28 14:24:00,harp,3894,True
60195,60195,/SUM95/D998638188/S00000/magnetogram.fits,2016-07-11 00:00:00,harp,6664,False
38312,38312,/SUM0/D589547188/S00000/magnetogram.fits,2014-06-16 01:36:00,harp,4224,False
30101,30101,/SUM98/D1039372861/S00000/magnetogram.fits,2013-10-27 20:48:00,harp,3311,True
23664,23664,/SUM88/D1044098736/S00000/magnetogram.fits,2013-04-20 09:36:00,harp,2661,False
61036,61036,/SUM94/D1000678833/S00000/magnetogram.fits,2016-09-12 19:12:00,harp,6737,False
22079,22079,/SUM87/D1040551965/S00000/magnetogram.fits,2013-02-17 12:48:00,harp,2491,True
29259,29259,/SUM95/D1038420782/S00000/magnetogram.fits,2013-10-17 03:12:00,harp,3258,True
59565,59565,/SUM91/D996797578/S00000/magnetogram.fits,2016-06-04 12:48:00,harp,6599,False
56004,56004,/SUM73/D773773660/S00000/magnetogram.fits,2015-11-24 17:36:00,harp,6124,False
14366,14366,/SUM97/D1043293841/S00000/magnetogram.fits,2012-05-19 12:48:00,harp,1658,False
55877,55877,/SUM75/D771851115/S00000/magnetogram.fits,2015-11-17 17:36:00,harp,6099,False
26656,26656,/SUM95/D1041963980/S00000/magnetogram.fits,2013-07-31 14:24:00,harp,2999,False
41609,41609,/SUM4/D641977846/S00000/magnetogram.fits,2014-10-31 20:48:00,harp,4750,False
12657,12657,/SUM90/D1038942784/S00000/magnetogram.fits,2012-03-04 09:36:00,harp,1422,False
51156,51156,/SUM80/D721664244/S00000/magnetogram.fits,2015-06-12 14:24:00,harp,5658,False
44447,44447,/SUM50/D665477414/S00000/magnetogram.fits,2014-12-21 09:36:00,harp,4955,False
5167,5167,/SUM84/D1042564877/S00000/magnetogram.fits,2011-07-24 11:12:00,harp,725,False
57598,57598,/SUM75/D797841163/S00000/magnetogram.fits,2016-02-13 06:24:00,harp,6327,True
24517,24517,/SUM96/D1037978960/S00000/magnetogram.fits,2013-05-16 01:36:00,harp,2727,False
34366,34366,/SUM64/D542194267/S00000/magnetogram.fits,2014-01-30 20:48:00,harp,3688,True
61799,61799,/SUM88/D1006914427/S00000/magnetogram.fits,2016-11-08 12:48:00,harp,6829,False
48475,48475,/SUM60/D697551297/S00000/magnetogram.fits,2015-04-07 09:36:00,harp,5411,False
47396,47396,/SUM3/D689049029/S00000/magnetogram.fits,2015-03-15 22:24:00,harp,5326,False
46210,46210,/SUM46/D670641058/S00000/magnetogram.fits,2015-01-28 00:00:00,harp,5107,True
34727,34727,/SUM51/D542875928/S00000/magnetogram.fits,2014-02-10 09:36:00,harp,3721,True
29466,29466,/SUM84/D1038590985/S00000/magnetogram.fits,2013-10-15 16:00:00,harp,3263,True
61257,61257,/SUM92/D1006554471/S00000/magnetogram.fits,2016-09-24 19:12:00,harp,6759,False
15803,15803,/SUM94/D1037917676/S00000/magnetogram.fits,2012-07-02 00:00:00,harp,1807,True
44007,44007,/SUM36/D665635105/S00000/magnetogram.fits,2014-12-16 06:24:00,harp,4941,True
29256,29256,/SUM95/D1038418743/S00000/magnetogram.fits,2013-10-16 20:48:00,harp,3258,True
48815,48815,/SUM76/D702071007/S00000/magnetogram.fits,2015-04-21 12:48:00,harp,5456,True
1775,1775,/SUM91/D1043627718/S00000/magnetogram.fits,2011-03-06 14:24:00,harp,393,True
17768,17768,/SUM85/D1041121919/S00000/magnetogram.fits,2012-09-07 03:12:00,harp,2017,False
26249,26249,/SUM86/D1041249407/S00000/magnetogram.fits,2013-07-19 11:12:00,harp,2964,False
25665,25665,/SUM90/D1040305357/S00000/magnetogram.fits,2013-06-29 12:48:00,harp,2898,False
1312,1312,/SUM86/D1042978716/S00000/magnetogram.fits,2011-02-08 01:36:00,harp,362,True
45657,45657,/SUM64/D666537191/S00000/magnetogram.fits,2015-01-15 16:00:00,harp,5054,False
29266,29266,/SUM85/D1038440248/S00000/magnetogram.fits,2013-10-07 17:36:00,harp,3259,False
1658,1658,/SUM98/D1043302397/S00000/magnetogram.fits,2011-02-18 12:48:00,harp,377,True
16147,16147,/SUM87/D1038419805/S00000/magnetogram.fits,2012-07-25 12:48:00,harp,1866,False
42001,42001,/SUM22/D641168645/S00000/magnetogram.fits,2014-11-03 08:00:00,harp,4764,False
18848,18848,/SUM95/D1043547577/S00000/magnetogram.fits,2012-11-01 06:24:00,harp,2166,False
64524,64524,/SUM99/D978633781/S00000/magnetogram.fits,2017-09-04 22:24:00,harp,7115,True
13964,13964,/SUM89/D1042721476/S00000/magnetogram.fits,2012-05-09 20:48:00,harp,1638,True
67950,67950,/SUM56/D1295005233/S00000/magnetogram.fits,2020-04-29 01:36:00,harp,7413,False
22076,22076,/SUM99/D1040549783/S00000/magnetogram.fits,2013-02-17 08:00:00,harp,2491,True
28123,28123,/SUM87/D1044370945/S00000/magnetogram.fits,2013-09-20 14:24:00,harp,3176,False
35506,35506,/SUM18/D559612855/S00000/magnetogram.fits,2014-03-29 17:36:00,harp,3894,True
44043,44043,/SUM6/D665504685/S00000/magnetogram.fits,2014-12-18 19:12:00,harp,4941,True
56625,56625,/SUM74/D784415100/S00000/magnetogram.fits,2015-12-30 19:12:00,harp,6205,False
700,700,/SUM98/D1041999827/S00000/magnetogram.fits,2010-12-29 16:00:00,harp,317,False
53460,53460,/SUM83/D747034264/S00000/magnetogram.fits,2015-08-27 03:12:00,harp,5885,True
43713,43713,/SUM13/D665783751/S00000/magnetogram.fits,2014-12-19 00:00:00,harp,4920,True
54680,54680,/SUM78/D760842158/S00000/magnetogram.fits,2015-10-10 04:48:00,harp,6004,False
28856,28856,/SUM92/D1037977138/S00000/magnetogram.fits,2013-10-01 03:12:00,harp,3244,False
23813,23813,/SUM96/D1044334570/S00000/magnetogram.fits,2013-04-22 08:00:00,harp,2673,True
57618,57618,/SUM81/D798144309/S00000/magnetogram.fits,2016-02-14 19:12:00,harp,6327,True
51565,51565,/SUM73/D724914984/S00000/magnetogram.fits,2015-06-22 14:24:00,harp,5692,True
46575,46575,/SUM1/D677126021/S00000/magnetogram.fits,2015-02-13 16:00:00,harp,5151,False
10617,10617,/SUM91/D1044086516/S00000/magnetogram.fits,2011-12-18 04:48:00,harp,1186,False
51441,51441,/SUM72/D722984824/S00000/magnetogram.fits,2015-06-15 19:12:00,harp,5678,False
25040,25040,/SUM94/D1039177176/S00000/magnetogram.fits,2013-05-31 19:12:00,harp,2809,True
5771,5771,/SUM90/D1043369180/S00000/magnetogram.fits,2011-08-04 08:00:00,harp,755,False
2801,2801,/SUM98/D1038872668/S00000/magnetogram.fits,2011-04-26 12:48:00,harp,536,False
64520,64520,/SUM84/D978629417/S00000/magnetogram.fits,2017-09-04 16:00:00,harp,7115,True
19290,19290,/SUM89/D1043924680/S00000/magnetogram.fits,2012-11-12 01:36:00,harp,2177,False
23811,23811,/SUM96/D1044333884/S00000/magnetogram.fits,2013-04-22 04:48:00,harp,2673,True
40903,40903,/SUM10/D638147626/S00000/magnetogram.fits,2014-10-27 12:48:00,harp,4698,True
30337,30337,/SUM96/D1039614321/S00000/magnetogram.fits,2013-11-02 12:48:00,harp,3321,True
42647,42647,/SUM36/D642442647/S00000/magnetogram.fits,2014-11-14 16:00:00,harp,4820,False
43117,43117,/SUM16/D642487220/S00000/magnetogram.fits,2014-11-29 04:48:00,harp,4879,False
40836,40836,/SUM13/D634862018/S00000/magnetogram.fits,2014-10-22 19:12:00,harp,4698,True
30313,30313,/SUM98/D1039597815/S00000/magnetogram.fits,2013-10-31 20:48:00,harp,3321,True
40842,40842,/SUM10/D635180975/S00000/magnetogram.fits,2014-10-23 04:48:00,harp,4698,True
60400,60400,/SUM85/D998609597/S00000/magnetogram.fits,2016-07-19 11:12:00,harp,6666,False
36020,36020,/SUM52/D565164601/S00000/magnetogram.fits,2014-04-13 08:00:00,harp,3996,False
